creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
55527,female,3,US,128,23,84,4,17,0,,0,,0,,0,,0,2,18.18,8,72.73,1,9.09,0,0.0,11,0,,0,,0,,0,,0,2,11.11,9,50.0,1,5.56,6,33.33,18,19,19.19,67,67.68,2,2.02,11,11.11,99,0,,0,,0,,0,,0
55531,,3,US,136,44,45,8,39,0,,0,,0,,0,,0,8,20.0,2,5.0,1,2.5,29,72.5,40,0,,0,,0,,0,,0,9,50.0,3,16.67,4,22.22,2,11.11,18,27,34.62,40,51.28,3,3.85,8,10.26,78,0,,0,,0,,0,,0
55536,female,3,DE,151,11,48,91,1,0,,0,,0,,0,,0,9,21.43,30,71.43,2,4.76,1,2.38,42,0,,0,,0,,0,,0,1,5.56,17,94.44,0,0.0,0,0.0,18,1,1.11,0,0.0,89,98.89,0,0.0,90,0,0.0,1,100.0,0,0.0,0,0.0,1
55544,female,3,US,102,45,39,7,11,0,,0,,0,,0,,0,2,25.0,3,37.5,0,0.0,3,37.5,8,0,,0,,0,,0,,0,9,50.0,9,50.0,0,0.0,0,0.0,18,34,44.74,27,35.53,7,9.21,8,10.53,76,0,,0,,0,,0,,0
55547,male,3,US,452,210,165,14,63,0,,0,,0,,0,,0,10,27.03,21,56.76,2,5.41,4,10.81,37,0,,0,,0,,0,,0,9,50.0,6,33.33,2,11.11,1,5.56,18,191,48.11,138,34.76,10,2.52,58,14.61,397,0,,0,,0,,0,,0
55567,female,3,US,145,65,58,7,15,0,,0,,0,,0,,0,2,33.33,2,33.33,1,16.67,1,16.67,6,0,,0,,0,,0,,0,3,16.67,14,77.78,0,0.0,1,5.56,18,60,49.59,42,34.71,6,4.96,13,10.74,121,0,,0,,0,,0,,0
55581,female,3,DE,132,17,86,22,7,0,,0,,0,,0,,0,1,33.33,1,33.33,0,0.0,1,33.33,3,0,,0,,0,,0,,0,2,11.11,14,77.78,2,11.11,0,0.0,18,14,12.61,71,63.96,20,18.02,6,5.41,111,0,,0,,0,,0,,0
55582,male,3,US,237,124,39,49,25,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,0,,0,,0,,0,,0,11,61.11,1,5.56,2,11.11,4,22.22,18,111,51.63,36,16.74,47,21.86,21,9.77,215,1,100.0,0,0.0,0,0.0,0,0.0,1
55594,male,3,GB,307,198,17,57,35,0,,0,,0,,0,,0,7,36.84,4,21.05,6,31.58,2,10.53,19,0,,0,,0,,0,,0,10,55.56,3,16.67,5,27.78,0,0.0,18,181,67.04,10,3.7,46,17.04,33,12.22,270,0,,0,,0,,0,,0
55599,female,3,US,243,99,62,58,24,0,,0,,0,,0,,0,5,38.46,5,38.46,0,0.0,3,23.08,13,0,,0,,0,,0,,0,8,44.44,3,16.67,3,16.67,4,22.22,18,85,40.28,54,25.59,55,26.07,17,8.06,211,1,100.0,0,0.0,0,0.0,0,0.0,1
55611,male,3,VN,182,66,91,9,16,0,,0,,0,,0,,0,7,41.18,6,35.29,0,0.0,4,23.53,17,0,,0,,0,,0,,0,9,50.0,6,33.33,3,16.67,0,0.0,18,50,34.01,79,53.74,6,4.08,12,8.16,147,0,,0,,0,,0,,0
55614,female,3,US,103,36,45,6,16,0,,0,,0,,0,,0,5,41.67,7,58.33,0,0.0,0,0.0,12,0,,0,,0,,0,,0,8,44.44,6,33.33,0,0.0,4,22.22,18,23,31.51,32,43.84,6,8.22,12,16.44,73,0,,0,,0,,0,,0
55625,custom,3,VN,258,127,109,10,12,0,,0,,0,,0,,0,32,45.71,32,45.71,6,8.57,0,0.0,70,0,,0,,0,,0,,0,5,27.78,11,61.11,1,5.56,1,5.56,18,43,57.33,26,34.67,0,0.0,6,8.0,75,47,49.47,40,42.11,3,3.16,5,5.26,95
55644,female,3,US,111,67,22,2,20,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,7,38.89,7,38.89,0,0.0,4,22.22,18,58,65.17,13,14.61,2,2.25,16,17.98,89,0,,0,,0,,0,,0
55645,male,3,US,220,167,20,11,22,0,,0,,0,,0,,0,6,50.0,5,41.67,1,8.33,0,0.0,12,0,,0,,0,,0,,0,10,55.56,2,11.11,5,27.78,1,5.56,18,151,79.47,13,6.84,5,2.63,21,11.05,190,0,,0,,0,,0,,0
55646,female,3,US,156,73,68,5,10,0,,0,,0,,0,,0,5,50.0,5,50.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0,7,38.89,9,50.0,1,5.56,1,5.56,18,54,44.63,54,44.63,4,3.31,9,7.44,121,7,100.0,0,0.0,0,0.0,0,0.0,7
55648,female,3,US,120,96,13,5,6,0,,0,,0,,0,,0,7,50.0,3,21.43,4,28.57,0,0.0,14,0,,0,,0,,0,,0,17,94.44,1,5.56,0,0.0,0,0.0,18,72,81.82,9,10.23,1,1.14,6,6.82,88,0,,0,,0,,0,,0
55653,male,3,US,152,65,57,1,29,0,,0,,0,,0,,0,5,50.0,4,40.0,0,0.0,1,10.0,10,0,,0,,0,,0,,0,13,72.22,4,22.22,0,0.0,1,5.56,18,47,37.9,49,39.52,1,0.81,27,21.77,124,0,,0,,0,,0,,0
55670,female,3,US,133,57,67,7,2,0,,0,,0,,0,,0,35,51.47,28,41.18,5,7.35,0,0.0,68,0,,0,,0,,0,,0,8,44.44,10,55.56,0,0.0,0,0.0,18,14,29.79,29,61.7,2,4.26,2,4.26,47,0,,0,,0,,0,,0
55671,female,3,GB,263,135,109,16,3,0,,0,,0,,0,,0,78,52.0,66,44.0,6,4.0,0,0.0,150,0,,0,,0,,0,,0,9,50.0,9,50.0,0,0.0,0,0.0,18,48,50.53,34,35.79,10,10.53,3,3.16,95,0,,0,,0,,0,,0
55676,female,3,BR,160,63,72,9,16,0,0.0,3,100.0,0,0.0,0,0.0,3,8,53.33,7,46.67,0,0.0,0,0.0,15,0,,0,,0,,0,,0,8,44.44,5,27.78,4,22.22,1,5.56,18,47,37.9,57,45.97,5,4.03,15,12.1,124,0,,0,,0,,0,,0
55680,female,3,US,429,211,139,28,51,0,,0,,0,,0,,0,6,54.55,4,36.36,0,0.0,1,9.09,11,0,,0,,0,,0,,0,5,27.78,12,66.67,1,5.56,0,0.0,18,200,50.0,123,30.75,27,6.75,50,12.5,400,0,,0,,0,,0,,0
55694,female,3,US,118,41,47,24,6,0,,0,,0,,0,,0,4,57.14,2,28.57,0,0.0,1,14.29,7,0,,0,,0,,0,,0,2,11.11,7,38.89,7,38.89,2,11.11,18,35,37.63,38,40.86,17,18.28,3,3.23,93,0,,0,,0,,0,,0
55730,male,3,US,139,92,39,3,5,0,,0,,0,,0,,0,45,63.38,21,29.58,3,4.23,2,2.82,71,0,,0,,0,,0,,0,13,72.22,5,27.78,0,0.0,0,0.0,18,34,68.0,13,26.0,0,0.0,3,6.0,50,0,,0,,0,,0,,0
55731,male,3,US,202,111,56,2,33,0,,0,,0,,0,,0,7,63.64,4,36.36,0,0.0,0,0.0,11,0,,0,,0,,0,,0,9,50.0,6,33.33,0,0.0,3,16.67,18,95,54.91,46,26.59,2,1.16,30,17.34,173,0,,0,,0,,0,,0
55733,male,3,US,264,196,49,4,15,0,,0,,0,,0,,0,7,63.64,4,36.36,0,0.0,0,0.0,11,0,,0,,0,,0,,0,11,61.11,5,27.78,0,0.0,2,11.11,18,178,75.74,40,17.02,4,1.7,13,5.53,235,0,,0,,0,,0,,0
55760,male,3,BR,129,35,21,66,7,0,,0,,0,,0,,0,2,66.67,1,33.33,0,0.0,0,0.0,3,0,,0,,0,,0,,0,5,27.78,2,11.11,11,61.11,0,0.0,18,28,25.93,18,16.67,55,50.93,7,6.48,108,0,,0,,0,,0,,0
55765,male,3,US,275,195,57,11,12,0,,0,,0,,0,,0,10,66.67,2,13.33,3,20.0,0,0.0,15,1,100.0,0,0.0,0,0.0,0,0.0,1,12,66.67,4,22.22,0,0.0,2,11.11,18,172,71.37,51,21.16,8,3.32,10,4.15,241,0,,0,,0,,0,,0
55794,male,3,US,175,119,44,6,6,0,,0,,0,,0,,0,71,71.0,19,19.0,6,6.0,4,4.0,100,0,,0,,0,,0,,0,15,83.33,3,16.67,0,0.0,0,0.0,18,33,57.89,22,38.6,0,0.0,2,3.51,57,0,,0,,0,,0,,0
55798,,3,US,120,64,34,4,18,0,,0,,0,,0,,0,5,71.43,0,0.0,0,0.0,2,28.57,7,0,,0,,0,,0,,0,10,55.56,4,22.22,0,0.0,4,22.22,18,49,51.58,30,31.58,4,4.21,12,12.63,95,0,,0,,0,,0,,0
55802,,3,VN,106,15,72,10,9,0,,0,,0,,0,,0,5,71.43,2,28.57,0,0.0,0,0.0,7,0,,0,,0,,0,,0,1,5.56,11,61.11,2,11.11,4,22.22,18,9,11.11,59,72.84,8,9.88,5,6.17,81,0,,0,,0,,0,,0
55853,,3,US,120,87,5,7,21,0,,0,,0,,0,,0,11,78.57,1,7.14,0,0.0,2,14.29,14,0,,0,,0,,0,,0,17,94.44,0,0.0,1,5.56,0,0.0,18,59,67.05,4,4.55,6,6.82,19,21.59,88,0,,0,,0,,0,,0
55862,male,3,US,128,63,55,2,8,0,,0,,0,,0,,0,4,80.0,1,20.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,3,16.67,13,72.22,0,0.0,2,11.11,18,56,53.33,41,39.05,2,1.9,6,5.71,105,0,,0,,0,,0,,0
55864,female,3,US,301,206,55,4,36,0,,0,,0,,0,,0,4,80.0,1,20.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,12,66.67,5,27.78,1,5.56,0,0.0,18,190,68.35,49,17.63,3,1.08,36,12.95,278,0,,0,,0,,0,,0
55886,male,3,US,155,62,59,13,21,1,50.0,1,50.0,0,0.0,0,0.0,2,5,83.33,1,16.67,0,0.0,0,0.0,6,0,,0,,0,,0,,0,6,33.33,5,27.78,1,5.56,6,33.33,18,47,37.3,52,41.27,12,9.52,15,11.9,126,3,100.0,0,0.0,0,0.0,0,0.0,3
55891,female,3,EG,109,59,30,10,10,0,,0,,0,,0,,0,5,83.33,1,16.67,0,0.0,0,0.0,6,0,,0,,0,,0,,0,12,66.67,6,33.33,0,0.0,0,0.0,18,42,49.41,23,27.06,10,11.76,10,11.76,85,0,,0,,0,,0,,0
55901,,3,US,264,108,94,31,31,0,,0,,0,,0,,0,29,85.29,5,14.71,0,0.0,0,0.0,34,0,,0,,0,,0,,0,8,44.44,6,33.33,2,11.11,2,11.11,18,71,33.49,83,39.15,29,13.68,29,13.68,212,0,,0,,0,,0,,0
56000,custom,3,US,131,65,20,3,43,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,12,66.67,6,33.33,0,0.0,0,0.0,18,52,46.43,14,12.5,3,2.68,43,38.39,112,0,,0,,0,,0,,0
56148,male,3,US,113,70,13,25,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,18,94.74,0,0.0,1,5.26,0,0.0,19,52,55.32,13,13.83,24,25.53,5,5.32,94,0,,0,,0,,0,,0
56161,custom,3,US,172,126,6,12,28,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,9,47.37,0,0.0,2,10.53,8,42.11,19,117,76.47,6,3.92,10,6.54,20,13.07,153,0,,0,,0,,0,,0
56168,male,3,US,149,63,67,1,18,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,5,26.32,11,57.89,0,0.0,3,15.79,19,58,44.62,56,43.08,1,0.77,15,11.54,130,0,,0,,0,,0,,0
56185,male,3,US,130,61,29,21,19,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,15,78.95,0,0.0,1,5.26,3,15.79,19,46,41.44,29,26.13,20,18.02,16,14.41,111,0,,0,,0,,0,,0
56188,male,3,US,103,64,14,6,19,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,10,52.63,5,26.32,0,0.0,4,21.05,19,54,64.29,9,10.71,6,7.14,15,17.86,84,0,,0,,0,,0,,0
56196,female,3,US,134,6,55,6,67,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,10.53,13,68.42,4,21.05,0,0.0,19,4,3.48,42,36.52,2,1.74,67,58.26,115,0,,0,,0,,0,,0
56198,male,3,GB,103,61,34,1,7,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,13,68.42,6,31.58,0,0.0,0,0.0,19,48,57.14,28,33.33,1,1.19,7,8.33,84,0,,0,,0,,0,,0
56201,custom,3,BR,125,109,2,2,12,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,12,63.16,1,5.26,0,0.0,6,31.58,19,97,91.51,1,0.94,2,1.89,6,5.66,106,0,,0,,0,,0,,0
56203,,3,US,115,39,54,2,20,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,10.53,6,31.58,0,0.0,11,57.89,19,37,38.54,48,50.0,2,2.08,9,9.38,96,0,,0,,0,,0,,0
56205,female,3,US,199,92,71,12,24,0,,0,,0,,0,,0,0,0.0,2,50.0,1,25.0,1,25.0,4,0,,0,,0,,0,,0,7,36.84,7,36.84,4,21.05,1,5.26,19,85,48.3,62,35.23,7,3.98,22,12.5,176,0,,0,,0,,0,,0
56207,male,3,US,147,33,93,11,10,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,4,21.05,14,73.68,0,0.0,1,5.26,19,29,23.2,76,60.8,11,8.8,9,7.2,125,0,,0,,0,,0,,0
56217,female,3,US,134,19,91,18,6,0,,0,,0,,0,,0,0,0.0,3,60.0,2,40.0,0,0.0,5,0,,0,,0,,0,,0,2,10.53,13,68.42,3,15.79,1,5.26,19,17,15.45,75,68.18,13,11.82,5,4.55,110,0,,0,,0,,0,,0
56218,,3,BR,136,35,57,35,9,0,,0,,0,,0,,0,0,0.0,4,57.14,2,28.57,1,14.29,7,0,,0,,0,,0,,0,3,15.79,12,63.16,3,15.79,1,5.26,19,32,29.09,41,37.27,30,27.27,7,6.36,110,0,,0,,0,,0,,0
56223,male,3,US,306,112,179,3,12,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,13,68.42,4,21.05,0,0.0,2,10.53,19,99,34.86,172,60.56,3,1.06,10,3.52,284,0,,0,,0,,0,,0
56225,,3,US,117,55,37,17,8,0,,0,,0,,0,,0,0,0.0,2,66.67,0,0.0,1,33.33,3,0,,0,,0,,0,,0,4,21.05,14,73.68,1,5.26,0,0.0,19,51,53.68,21,22.11,16,16.84,7,7.37,95,0,,0,,0,,0,,0
56229,female,3,US,151,27,91,19,14,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,2,10.53,17,89.47,0,0.0,0,0.0,19,25,19.08,73,55.73,19,14.5,14,10.69,131,0,,0,,0,,0,,0
56231,,3,US,125,21,36,29,39,0,,0,,0,,0,,0,0,0.0,9,100.0,0,0.0,0,0.0,9,0,,0,,0,,0,,0,6,31.58,2,10.53,9,47.37,2,10.53,19,15,15.46,25,25.77,20,20.62,37,38.14,97,0,,0,,0,,0,,0
56238,custom,3,US,166,45,61,51,9,0,,0,,0,,0,,0,0,0.0,5,100.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,2,10.53,9,47.37,7,36.84,1,5.26,19,43,30.28,47,33.1,44,30.99,8,5.63,142,0,,0,,0,,0,,0
56240,,3,US,336,277,24,15,20,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,15,78.95,1,5.26,3,15.79,0,0.0,19,262,82.91,22,6.96,12,3.8,20,6.33,316,0,,0,,0,,0,,0
56241,male,3,US,152,53,64,15,20,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,10,52.63,7,36.84,0,0.0,2,10.53,19,43,32.58,56,42.42,15,11.36,18,13.64,132,0,,0,,0,,0,,0
56256,female,3,US,134,15,92,16,11,0,,0,,0,,0,,0,1,8.33,11,91.67,0,0.0,0,0.0,12,1,100.0,0,0.0,0,0.0,0,0.0,1,6,31.58,10,52.63,3,15.79,0,0.0,19,7,6.86,71,69.61,13,12.75,11,10.78,102,0,,0,,0,,0,,0
56257,female,3,US,174,36,100,29,9,0,,0,,0,,0,,0,1,9.09,10,90.91,0,0.0,0,0.0,11,0,,0,,0,,0,,0,6,31.58,8,42.11,5,26.32,0,0.0,19,29,20.14,82,56.94,24,16.67,9,6.25,144,0,,0,,0,,0,,0
56262,female,3,BR,152,79,52,1,20,0,,0,,0,,0,,0,1,12.5,6,75.0,0,0.0,1,12.5,8,0,,0,,0,,0,,0,16,84.21,2,10.53,0,0.0,1,5.26,19,62,49.6,44,35.2,1,0.8,18,14.4,125,0,,0,,0,,0,,0
56264,,3,US,330,235,15,36,44,0,,0,,0,,0,,0,3,12.5,0,0.0,0,0.0,21,87.5,24,0,,0,,0,,0,,0,13,68.42,0,0.0,2,10.53,4,21.05,19,219,76.31,15,5.23,34,11.85,19,6.62,287,0,,0,,0,,0,,0
56267,male,3,US,170,23,122,3,22,0,,0,,0,,0,,0,2,13.33,12,80.0,0,0.0,1,6.67,15,0,,0,,0,,0,,0,5,26.32,14,73.68,0,0.0,0,0.0,19,16,11.76,96,70.59,3,2.21,21,15.44,136,0,,0,,0,,0,,0
56272,custom,3,BR,172,16,124,1,31,0,,0,,0,,0,,0,3,15.79,15,78.95,0,0.0,1,5.26,19,0,0.0,1,100.0,0,0.0,0,0.0,1,2,10.53,17,89.47,0,0.0,0,0.0,19,11,8.27,91,68.42,1,0.75,30,22.56,133,0,,0,,0,,0,,0
56273,male,3,US,198,60,94,12,32,0,,0,,0,,0,,0,2,16.67,1,8.33,9,75.0,0,0.0,12,0,,0,,0,,0,,0,5,26.32,12,63.16,0,0.0,2,10.53,19,53,31.74,81,48.5,3,1.8,30,17.96,167,0,,0,,0,,0,,0
56276,,3,US,276,126,93,43,14,0,,0,,0,,0,,0,3,17.65,10,58.82,4,23.53,0,0.0,17,0,,0,,0,,0,,0,9,47.37,8,42.11,1,5.26,1,5.26,19,114,47.5,75,31.25,38,15.83,13,5.42,240,0,,0,,0,,0,,0
56278,male,3,US,271,51,148,13,59,0,,0,,0,,0,,0,1,20.0,4,80.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,3,15.79,13,68.42,2,10.53,1,5.26,19,47,19.11,130,52.85,11,4.47,58,23.58,246,0,0.0,1,100.0,0,0.0,0,0.0,1
56282,female,3,US,127,54,55,10,8,0,,0,,0,,0,,0,2,25.0,6,75.0,0,0.0,0,0.0,8,0,0.0,0,0.0,0,0.0,1,100.0,1,7,36.84,11,57.89,1,5.26,0,0.0,19,45,45.45,38,38.38,9,9.09,7,7.07,99,0,,0,,0,,0,,0
56290,,3,US,245,66,92,59,28,0,,0,,0,,0,,0,3,25.0,6,50.0,3,25.0,0,0.0,12,0,,0,,0,,0,,0,8,42.11,6,31.58,4,21.05,1,5.26,19,55,25.7,80,37.38,52,24.3,27,12.62,214,0,,0,,0,,0,,0
56291,female,3,DE,144,37,63,27,17,0,,0,,0,,0,,0,2,28.57,5,71.43,0,0.0,0,0.0,7,0,,0,,0,,0,,0,9,47.37,8,42.11,1,5.26,1,5.26,19,26,22.03,50,42.37,26,22.03,16,13.56,118,0,,0,,0,,0,,0
56296,female,3,GB,116,73,33,2,8,0,,0,,0,,0,,0,6,31.58,12,63.16,0,0.0,1,5.26,19,0,,0,,0,,0,,0,10,52.63,7,36.84,0,0.0,2,10.53,19,57,73.08,14,17.95,2,2.56,5,6.41,78,0,,0,,0,,0,,0
56300,custom,3,US,154,36,56,41,21,0,,0,,0,,0,,0,4,33.33,3,25.0,0,0.0,5,41.67,12,0,,0,,0,,0,,0,7,36.84,8,42.11,2,10.53,2,10.53,19,24,19.67,45,36.89,39,31.97,14,11.48,122,1,100.0,0,0.0,0,0.0,0,0.0,1
56308,custom,3,US,101,22,61,17,1,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,0,,0,,0,,0,,0,0,0.0,17,89.47,2,10.53,0,0.0,19,21,26.58,42,53.16,15,18.99,1,1.27,79,0,,0,,0,,0,,0
56310,male,3,US,141,44,60,7,30,0,,0,,0,,0,,0,3,33.33,3,33.33,0,0.0,3,33.33,9,0,,0,,0,,0,,0,7,36.84,10,52.63,0,0.0,2,10.53,19,34,30.09,47,41.59,7,6.19,25,22.12,113,0,,0,,0,,0,,0
56315,male,3,US,195,121,47,17,10,0,,0,,0,,0,,0,4,36.36,4,36.36,2,18.18,1,9.09,11,0,,0,,0,,0,,0,19,100.0,0,0.0,0,0.0,0,0.0,19,98,59.39,43,26.06,15,9.09,9,5.45,165,0,,0,,0,,0,,0
56318,male,3,US,326,173,63,1,89,0,,0,,0,,0,,0,5,38.46,7,53.85,0,0.0,1,7.69,13,0,,0,,0,,0,,0,12,63.16,3,15.79,0,0.0,4,21.05,19,156,53.06,53,18.03,1,0.34,84,28.57,294,0,,0,,0,,0,,0
56320,male,3,BR,363,333,26,1,3,0,,0,,0,,0,,0,2,40.0,2,40.0,0,0.0,1,20.0,5,0,,0,,0,,0,,0,17,89.47,1,5.26,1,5.26,0,0.0,19,314,92.63,23,6.78,0,0.0,2,0.59,339,0,,0,,0,,0,,0
56328,custom,3,GB,584,181,173,199,31,0,,0,,0,,0,,0,22,40.74,28,51.85,4,7.41,0,0.0,54,0,,0,,0,,0,,0,6,31.58,11,57.89,2,10.53,0,0.0,19,153,29.94,134,26.22,193,37.77,31,6.07,511,0,,0,,0,,0,,0
56336,female,3,US,124,50,60,3,11,1,100.0,0,0.0,0,0.0,0,0.0,1,4,44.44,5,55.56,0,0.0,0,0.0,9,0,,0,,0,,0,,0,11,57.89,6,31.58,1,5.26,1,5.26,19,33,35.87,47,51.09,2,2.17,10,10.87,92,1,33.33,2,66.67,0,0.0,0,0.0,3
56349,male,3,US,444,259,136,5,44,0,,0,,0,,0,,0,121,49.19,102,41.46,5,2.03,18,7.32,246,0,,0,,0,,0,,0,17,89.47,2,10.53,0,0.0,0,0.0,19,121,67.6,32,17.88,0,0.0,26,14.53,179,0,,0,,0,,0,,0
56364,male,3,VN,165,118,33,5,9,0,,0,,0,,0,,0,6,50.0,5,41.67,1,8.33,0,0.0,12,0,,0,,0,,0,,0,9,47.37,5,26.32,1,5.26,4,21.05,19,78,89.66,6,6.9,1,1.15,2,2.3,87,25,53.19,17,36.17,2,4.26,3,6.38,47
56367,female,3,US,122,99,13,2,8,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,18,94.74,0,0.0,1,5.26,0,0.0,19,79,79.8,11,11.11,1,1.01,8,8.08,99,0,,0,,0,,0,,0
56373,male,3,VN,243,141,67,16,19,0,,0,,0,,0,,0,16,50.0,15,46.88,1,3.13,0,0.0,32,0,,0,,0,,0,,0,13,68.42,3,15.79,0,0.0,3,15.79,19,98,69.5,16,11.35,11,7.8,16,11.35,141,14,27.45,33,64.71,4,7.84,0,0.0,51
56393,female,3,DE,259,173,26,40,20,2,100.0,0,0.0,0,0.0,0,0.0,2,6,50.0,6,50.0,0,0.0,0,0.0,12,0,,0,,0,,0,,0,13,68.42,2,10.53,4,21.05,0,0.0,19,152,67.26,18,7.96,36,15.93,20,8.85,226,0,,0,,0,,0,,0
56396,female,3,US,156,29,101,14,12,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,4,21.05,14,73.68,1,5.26,0,0.0,19,24,17.78,86,63.7,13,9.63,12,8.89,135,0,,0,,0,,0,,0
56399,female,3,DE,131,73,54,2,2,0,,0,,0,,0,,0,33,50.77,31,47.69,1,1.54,0,0.0,65,0,,0,,0,,0,,0,12,63.16,6,31.58,0,0.0,1,5.26,19,28,59.57,17,36.17,1,2.13,1,2.13,47,0,,0,,0,,0,,0
56400,male,3,GB,114,63,45,2,4,0,,0,,0,,0,,0,31,51.67,27,45.0,2,3.33,0,0.0,60,0,,0,,0,,0,,0,13,68.42,5,26.32,0,0.0,1,5.26,19,19,54.29,13,37.14,0,0.0,3,8.57,35,0,,0,,0,,0,,0
56401,male,3,GB,328,224,69,9,26,0,,0,,0,,0,,0,13,52.0,1,4.0,0,0.0,11,44.0,25,0,,0,,0,,0,,0,15,78.95,3,15.79,0,0.0,1,5.26,19,196,69.01,65,22.89,9,3.17,14,4.93,284,0,,0,,0,,0,,0
56405,male,3,BR,163,123,23,9,8,0,,0,,0,,0,,0,17,53.13,11,34.38,3,9.38,1,3.13,32,0,,0,,0,,0,,0,16,84.21,0,0.0,1,5.26,2,10.53,19,90,80.36,12,10.71,5,4.46,5,4.46,112,0,,0,,0,,0,,0
56423,male,3,US,153,77,72,1,3,0,,0,,0,,0,,0,51,56.67,38,42.22,1,1.11,0,0.0,90,0,,0,,0,,0,,0,8,42.11,10,52.63,0,0.0,1,5.26,19,18,40.91,24,54.55,0,0.0,2,4.55,44,0,,0,,0,,0,,0
56443,male,3,VN,139,98,37,1,3,0,,0,,0,,0,,0,12,60.0,8,40.0,0,0.0,0,0.0,20,0,,0,,0,,0,,0,17,89.47,2,10.53,0,0.0,0,0.0,19,52,65.0,25,31.25,0,0.0,3,3.75,80,17,85.0,2,10.0,1,5.0,0,0.0,20
56444,male,3,US,137,97,21,7,12,0,,0,,0,,0,,0,3,60.0,2,40.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,7,36.84,3,15.79,4,21.05,5,26.32,19,87,76.99,16,14.16,3,2.65,7,6.19,113,0,,0,,0,,0,,0
56453,male,3,US,115,76,31,0,8,0,,0,,0,,0,,0,13,61.9,7,33.33,0,0.0,1,4.76,21,0,,0,,0,,0,,0,12,63.16,5,26.32,0,0.0,2,10.53,19,51,68.0,19,25.33,0,0.0,5,6.67,75,0,,0,,0,,0,,0
56464,male,3,DE,165,102,46,9,8,0,,0,,0,,0,,0,72,62.61,34,29.57,3,2.61,6,5.22,115,0,,0,,0,,0,,0,9,47.37,9,47.37,0,0.0,1,5.26,19,21,67.74,3,9.68,6,19.35,1,3.23,31,0,,0,,0,,0,,0
